$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.0,0.0,5.1,5.1,0.152
0.0,0.0,5.2,5.2,0.13
0.0,0.0,5.3,5.3,0.16
0.0,0.0,5.4,5.4,0.146
0.0,0.0,5.5,5.5,0.13
0.0,0.0,5.6,5.6,0.14
0.0,0.0,5.7,5.7,0.18
0.0,0.0,5.8,5.8,0.154
0.0,0.0,5.9,5.9,0.14
0.0,0.0,6.0,6.0,0.158
0.0,0.0,6.1,6.1,0.138
0.0,0.0,6.2,6.2,0.158
0.0,0.0,6.3,6.3,0.13
0.0,0.0,6.4,6.4,0.144
0.0,0.0,6.5,6.5,0.136
0.0,0.0,6.6,6.6,0.148
0.0,0.0,6.7,6.7,0.168
0.0,0.0,6.8,6.8,0.148
0.0,0.0,6.9,6.9,0.164
0.0,0.0,7.0,7.0,0.138
0.0,0.0,7.1,7.1,0.136
0.0,0.0,7.2,7.2,0.134
0.0,0.0,7.3,7.3,0.166
0.0,0.0,7.4,7.4,0.146
0.0,0.0,7.5,7.5,0.142
0.0,0.0,7.6,7.6,0.17
0.0,0.0,7.7,7.7,0.172
0.0,0.0,7.8,7.8,0.136
0.0,0.0,7.9,7.9,0.142
0.0,0.0,8.0,8.0,0.16
0.0,0.0,8.1,8.1,0.112
0.0,0.0,8.2,8.2,0.156
0.0,0.0,8.3,8.3,0.144
0.0,0.0,8.4,8.4,0.158
0.0,0.0,8.5,8.5,0.14
0.0,0.0,8.6,8.6,0.176
0.0,0.0,8.7,8.7,0.138
0.0,0.0,8.8,8.8,0.166
0.0,0.0,8.9,8.9,0.136
0.0,0.0,9.0,9.0,0.136
0.0,0.0,9.1,9.1,0.126
0.0,0.0,9.2,9.2,0.138
0.0,0.0,9.3,9.3,0.144
0.0,0.0,9.4,9.4,0.126
0.0,0.0,9.5,9.5,0.142
0.0,0.0,9.6,9.6,0.126
0.0,0.0,9.7,9.7,0.09
0.0,0.0,9.8,9.8,0.12
0.0,0.0,9.9,9.9,0.176
0.0,0.0,10.0,10.0,0.144
0.0,0.0,10.1,10.1,0.148
0.0,0.0,10.2,10.2,0.142
0.0,0.0,10.3,10.3,0.17
0.0,0.0,10.4,10.4,0.152
0.0,0.0,10.5,10.5,0.172
0.0,0.0,10.6,10.6,0.116
0.0,0.0,10.7,10.7,0.154
0.0,0.0,10.8,10.8,0.154
0.0,0.0,10.9,10.9,0.164
0.0,0.0,11.0,11.0,0.144
0.0,0.0,11.1,11.1,0.15
0.0,0.0,11.2,11.2,0.128
0.0,0.0,11.3,11.3,0.162
0.0,0.0,11.4,11.4,0.174
0.0,0.0,11.5,11.5,0.14
0.0,0.0,11.6,11.6,0.162
0.0,0.0,11.7,11.7,0.156
0.0,0.0,11.8,11.8,0.162
0.0,0.0,11.9,11.9,0.184
0.0,0.0,12.0,12.0,0.158
0.0,0.0,12.1,12.1,0.132
0.0,0.0,12.2,12.2,0.132
0.0,0.0,12.3,12.3,0.158
0.0,0.0,12.4,12.4,0.118
0.0,0.0,12.5,12.5,0.16
0.0,0.0,12.6,12.6,0.162
0.0,0.0,12.7,12.7,0.14
0.0,0.0,12.8,12.8,0.142
0.0,0.0,12.9,12.9,0.138
0.0,0.0,13.0,13.0,0.146
0.0,0.0,13.1,13.1,0.148
0.0,0.0,13.2,13.2,0.146
0.0,0.0,13.3,13.3,0.186
0.0,0.0,13.4,13.4,0.13
0.0,0.0,13.5,13.5,0.15
0.0,0.0,13.6,13.6,0.142
0.0,0.0,13.7,13.7,0.164
0.0,0.0,13.8,13.8,0.142
0.0,0.0,13.9,13.9,0.128
0.0,0.0,14.0,14.0,0.144
0.0,0.0,14.1,14.1,0.15
0.0,0.0,14.2,14.2,0.156
0.0,0.0,14.3,14.3,0.166
0.0,0.0,14.4,14.4,0.154
0.0,0.0,14.5,14.5,0.13
0.0,0.0,14.6,14.6,0.136
0.0,0.0,14.7,14.7,0.132
0.0,0.0,14.8,14.8,0.148
0.0,0.0,14.9,14.9,0.118
0.0,0.0,15.0,15.0,0.166
0.1,0.1,0.0,0.0,0.074
0.1,0.1,0.1,0.1,0.934
0.1,0.1,0.2,0.2,0.774
0.1,0.1,0.3,0.3,0.532
0.1,0.1,0.4,0.4,0.354
0.1,0.1,0.5,0.5,0.334
0.1,0.1,0.6,0.6,0.252
0.1,0.1,0.7,0.7,0.246
0.1,0.1,0.8,0.8,0.204
0.1,0.1,0.9,0.9,0.236
0.1,0.1,1.0,1.0,0.22
0.1,0.1,1.1,1.1,0.196
0.1,0.1,1.2,1.2,0.204
0.1,0.1,1.3,1.3,0.196
0.1,0.1,1.4,1.4,0.176
0.1,0.1,1.5,1.5,0.172
0.1,0.1,1.6,1.6,0.216
0.1,0.1,1.7,1.7,0.144
0.1,0.1,1.8,1.8,0.186
0.1,0.1,1.9,1.9,0.152
0.1,0.1,2.0,2.0,0.186
0.1,0.1,2.1,2.1,0.144
0.1,0.1,2.2,2.2,0.178
0.1,0.1,2.3,2.3,0.164
0.1,0.1,2.4,2.4,0.172
0.1,0.1,2.5,2.5,0.178
0.1,0.1,2.6,2.6,0.16
0.1,0.1,2.7,2.7,0.172
0.1,0.1,2.8,2.8,0.144
0.1,0.1,2.9,2.9,0.19
0.1,0.1,3.0,3.0,0.146
0.1,0.1,3.1,3.1,0.172
0.1,0.1,3.2,3.2,0.15
0.1,0.1,3.3,3.3,0.154
0.1,0.1,3.4,3.4,0.166
0.1,0.1,3.5,3.5,0.164
0.1,0.1,3.6,3.6,0.158
0.1,0.1,3.7,3.7,0.158
0.1,0.1,3.8,3.8,0.144
0.1,0.1,3.9,3.9,0.17
0.1,0.1,4.0,4.0,0.152
0.1,0.1,4.1,4.1,0.14
0.1,0.1,4.2,4.2,0.168
0.1,0.1,4.3,4.3,0.146
0.1,0.1,4.4,4.4,0.142
0.1,0.1,4.5,4.5,0.184
0.1,0.1,4.6,4.6,0.162
0.1,0.1,4.7,4.7,0.146
0.1,0.1,4.8,4.8,0.152
0.1,0.1,4.9,4.9,0.136
0.1,0.1,5.0,5.0,0.142
0.1,0.1,5.1,5.1,0.164
0.1,0.1,5.2,5.2,0.142
0.1,0.1,5.3,5.3,0.172
0.1,0.1,5.4,5.4,0.164
0.1,0.1,5.5,5.5,0.15
0.1,0.1,5.6,5.6,0.16
0.1,0.1,5.7,5.7,0.156
0.1,0.1,5.8,5.8,0.138
0.1,0.1,5.9,5.9,0.136
0.1,0.1,6.0,6.0,0.152
0.1,0.1,6.1,6.1,0.164
0.1,0.1,6.2,6.2,0.15
0.1,0.1,6.3,6.3,0.162
0.1,0.1,6.4,6.4,0.156
0.1,0.1,6.5,6.5,0.18
0.1,0.1,6.6,6.6,0.15
0.1,0.1,6.7,6.7,0.156
0.1,0.1,6.8,6.8,0.148
0.1,0.1,6.9,6.9,0.144
0.1,0.1,7.0,7.0,0.192
0.1,0.1,7.1,7.1,0.17
0.1,0.1,7.2,7.2,0.162
0.1,0.1,7.3,7.3,0.172
0.1,0.1,7.4,7.4,0.156
0.1,0.1,7.5,7.5,0.164
0.1,0.1,7.6,7.6,0.144
0.1,0.1,7.7,7.7,0.17
0.1,0.1,7.8,7.8,0.162
0.1,0.1,7.9,7.9,0.126
0.1,0.1,8.0,8.0,0.166
0.1,0.1,8.1,8.1,0.154
0.1,0.1,8.2,8.2,0.154
0.1,0.1,8.3,8.3,0.158
0.1,0.1,8.4,8.4,0.15
0.1,0.1,8.5,8.5,0.158
0.1,0.1,8.6,8.6,0.178
0.1,0.1,8.7,8.7,0.134
0.1,0.1,8.8,8.8,0.138
0.1,0.1,8.9,8.9,0.164
0.1,0.1,9.0,9.0,0.138
0.1,0.1,9.1,9.1,0.136
0.1,0.1,9.2,9.2,0.196
0.1,0.1,9.3,9.3,0.138
0.1,0.1,9.4,9.4,0.164
0.1,0.1,9.5,9.5,0.13
0.1,0.1,9.6,9.6,0.152
0.1,0.1,9.7,9.7,0.138
0.1,0.1,9.8,9.8,0.156
0.1,0.1,9.9,9.9,0.154
0.1,0.1,10.0,10.0,0.118
0.1,0.1,10.1,10.1,0.108
0.1,0.1,10.2,10.2,0.186
0.1,0.1,10.3,10.3,0.15
0.1,0.1,10.4,10.4,0.166
0.1,0.1,10.5,10.5,0.128
0.1,0.1,10.6,10.6,0.11
0.1,0.1,10.7,10.7,0.146
0.1,0.1,10.8,10.8,0.132
0.1,0.1,10.9,10.9,0.142
0.1,0.1,11.0,11.0,0.18
0.1,0.1,11.1,11.1,0.138
0.1,0.1,11.2,11.2,0.158
0.1,0.1,11.3,11.3,0.14
0.1,0.1,11.4,11.4,0.138
0.1,0.1,11.5,11.5,0.154
0.1,0.1,11.6,11.6,0.136
0.1,0.1,11.7,11.7,0.152
0.1,0.1,11.8,11.8,0.138
0.1,0.1,11.9,11.9,0.126
0.1,0.1,12.0,12.0,0.172
0.1,0.1,12.1,12.1,0.15
0.1,0.1,12.2,12.2,0.138
0.1,0.1,12.3,12.3,0.132
0.1,0.1,12.4,12.4,0.17
0.1,0.1,12.5,12.5,0.13
0.1,0.1,12.6,12.6,0.15
0.1,0.1,12.7,12.7,0.122
0.1,0.1,12.8,12.8,0.138
0.1,0.1,12.9,12.9,0.166
0.1,0.1,13.0,13.0,0.178
0.1,0.1,13.1,13.1,0.156
0.1,0.1,13.2,13.2,0.184
0.1,0.1,13.3,13.3,0.148
0.1,0.1,13.4,13.4,0.138
0.1,0.1,13.5,13.5,0.148
0.1,0.1,13.6,13.6,0.13
0.1,0.1,13.7,13.7,0.142
0.1,0.1,13.8,13.8,0.136
0.1,0.1,13.9,13.9,0.154
0.1,0.1,14.0,14.0,0.156
0.1,0.1,14.1,14.1,0.13
0.1,0.1,14.2,14.2,0.154
0.1,0.1,14.3,14.3,0.126
0.1,0.1,14.4,14.4,0.154
0.1,0.1,14.5,14.5,0.13
0.1,0.1,14.6,14.6,0.122
0.1,0.1,14.7,14.7,0.148
0.1,0.1,14.8,14.8,0.136
0.1,0.1,14.9,14.9,0.146
0.1,0.1,15.0,15.0,0.182
0.2,0.2,0.0,0.0,0.05
0.2,0.2,0.1,0.1,0.88
0.2,0.2,0.2,0.2,0.924
0.2,0.2,0.3,0.3,0.848
0.2,0.2,0.4,0.4,0.782
0.2,0.2,0.5,0.5,0.7
0.2,0.2,0.6,0.6,0.558
0.2,0.2,0.7,0.7,0.424
0.2,0.2,0.8,0.8,0.36
0.2,0.2,0.9,0.9,0.33
0.2,0.2,1.0,1.0,0.32
0.2,0.2,1.1,1.1,0.282
0.2,0.2,1.2,1.2,0.276
0.2,0.2,1.3,1.3,0.26
0.2,0.2,1.4,1.4,0.25
0.2,0.2,1.5,1.5,0.212
0.2,0.2,1.6,1.6,0.246
0.2,0.2,1.7,1.7,0.224
0.2,0.2,1.8,1.8,0.188
0.2,0.2,1.9,1.9,0.186
0.2,0.2,2.0,2.0,0.232
0.2,0.2,2.1,2.1,0.202
0.2,0.2,2.2,2.2,0.166
0.2,0.2,2.3,2.3,0.2
0.2,0.2,2.4,2.4,0.178
0.2,0.2,2.5,2.5,0.188
0.2,0.2,2.6,2.6,0.194
0.2,0.2,2.7,2.7,0.21
0.2,0.2,2.8,2.8,0.15
0.2,0.2,2.9,2.9,0.184
0.2,0.2,3.0,3.0,0.178
0.2,0.2,3.1,3.1,0.192
0.2,0.2,3.2,3.2,0.184
0.2,0.2,3.3,3.3,0.206
0.2,0.2,3.4,3.4,0.17
0.2,0.2,3.5,3.5,0.19
0.2,0.2,3.6,3.6,0.186
0.2,0.2,3.7,3.7,0.144
0.2,0.2,3.8,3.8,0.176
0.2,0.2,3.9,3.9,0.168
0.2,0.2,4.0,4.0,0.16
0.2,0.2,4.1,4.1,0.168
0.2,0.2,4.2,4.2,0.172
0.2,0.2,4.3,4.3,0.198
0.2,0.2,4.4,4.4,0.168
0.2,0.2,4.5,4.5,0.15
0.2,0.2,4.6,4.6,0.17
0.2,0.2,4.7,4.7,0.17
0.2,0.2,4.8,4.8,0.164
0.2,0.2,4.9,4.9,0.158
0.2,0.2,5.0,5.0,0.194
0.2,0.2,5.1,5.1,0.162
0.2,0.2,5.2,5.2,0.156
0.2,0.2,5.3,5.3,0.136
0.2,0.2,5.4,5.4,0.17
0.2,0.2,5.5,5.5,0.174
0.2,0.2,5.6,5.6,0.15
0.2,0.2,5.7,5.7,0.14
0.2,0.2,5.8,5.8,0.136
0.2,0.2,5.9,5.9,0.152
0.2,0.2,6.0,6.0,0.17
0.2,0.2,6.1,6.1,0.158
0.2,0.2,6.2,6.2,0.148
0.2,0.2,6.3,6.3,0.194
0.2,0.2,6.4,6.4,0.144
0.2,0.2,6.5,6.5,0.152
0.2,0.2,6.6,6.6,0.154
0.2,0.2,6.7,6.7,0.172
0.2,0.2,6.8,6.8,0.15
0.2,0.2,6.9,6.9,0.158
0.2,0.2,7.0,7.0,0.174
0.2,0.2,7.1,7.1,0.17
0.2,0.2,7.2,7.2,0.162
0.2,0.2,7.3,7.3,0.15
0.2,0.2,7.4,7.4,0.144
0.2,0.2,7.5,7.5,0.168
0.2,0.2,7.6,7.6,0.174
0.2,0.2,7.7,7.7,0.146
0.2,0.2,7.8,7.8,0.142
0.2,0.2,7.9,7.9,0.15
0.2,0.2,8.0,8.0,0.158
0.2,0.2,8.1,8.1,0.13
0.2,0.2,8.2,8.2,0.124
0.2,0.2,8.3,8.3,0.136
0.2,0.2,8.4,8.4,0.166
0.2,0.2,8.5,8.5,0.154
0.2,0.2,8.6,8.6,0.144
0.2,0.2,8.7,8.7,0.154
0.2,0.2,8.8,8.8,0.142
0.2,0.2,8.9,8.9,0.144
0.2,0.2,9.0,9.0,0.17
0.2,0.2,9.1,9.1,0.136
0.2,0.2,9.2,9.2,0.152
0.2,0.2,9.3,9.3,0.172
0.2,0.2,9.4,9.4,0.168
0.2,0.2,9.5,9.5,0.14
0.2,0.2,9.6,9.6,0.16
0.2,0.2,9.7,9.7,0.168
0.2,0.2,9.8,9.8,0.146
0.2,0.2,9.9,9.9,0.154
0.2,0.2,10.0,10.0,0.142
0.2,0.2,10.1,10.1,0.178
0.2,0.2,10.2,10.2,0.176
0.2,0.2,10.3,10.3,0.166
0.2,0.2,10.4,10.4,0.18
0.2,0.2,10.5,10.5,0.156
0.2,0.2,10.6,10.6,0.144
0.2,0.2,10.7,10.7,0.184
0.2,0.2,10.8,10.8,0.144
0.2,0.2,10.9,10.9,0.14
0.2,0.2,11.0,11.0,0.172
0.2,0.2,11.1,11.1,0.162
0.2,0.2,11.2,11.2,0.16
0.2,0.2,11.3,11.3,0.132
0.2,0.2,11.4,11.4,0.188
0.2,0.2,11.5,11.5,0.164
0.2,0.2,11.6,11.6,0.152
0.2,0.2,11.7,11.7,0.128
0.2,0.2,11.8,11.8,0.17
0.2,0.2,11.9,11.9,0.148
0.2,0.2,12.0,12.0,0.15
0.2,0.2,12.1,12.1,0.156
0.2,0.2,12.2,12.2,0.152
0.2,0.2,12.3,12.3,0.15
0.2,0.2,12.4,12.4,0.136
0.2,0.2,12.5,12.5,0.162
0.2,0.2,12.6,12.6,0.172
0.2,0.2,12.7,12.7,0.164
0.2,0.2,12.8,12.8,0.136
0.2,0.2,12.9,12.9,0.164
0.2,0.2,13.0,13.0,0.13
0.2,0.2,13.1,13.1,0.122
0.2,0.2,13.2,13.2,0.174
0.2,0.2,13.3,13.3,0.14
0.2,0.2,13.4,13.4,0.152
0.2,0.2,13.5,13.5,0.154
0.2,0.2,13.6,13.6,0.15
0.2,0.2,13.7,13.7,0.182
0.2,0.2,13.8,13.8,0.14
0.2,0.2,13.9,13.9,0.152
0.2,0.2,14.0,14.0,0.194
0.2,0.2,14.1,14.1,0.142
0.2,0.2,14.2,14.2,0.138
0.2,0.2,14.3,14.3,0.166
0.2,0.2,14.4,14.4,0.146
0.2,0.2,14.5,14.5,0.164
0.2,0.2,14.6,14.6,0.12
0.2,0.2,14.7,14.7,0.158
0.2,0.2,14.8,14.8,0.14
0.2,0.2,14.9,14.9,0.19
0.2,0.2,15.0,15.0,0.166
0.3,0.3,0.0,0.0,0.064
0.3,0.3,0.1,0.1,0.852
0.3,0.3,0.2,0.2,0.9
0.3,0.3,0.3,0.3,0.906
0.3,0.3,0.4,0.4,0.93
0.3,0.3,0.5,0.5,0.852
0.3,0.3,0.6,0.6,0.792
0.3,0.3,0.7,0.7,0.742
0.3,0.3,0.8,0.8,0.624
0.3,0.3,0.9,0.9,0.492
0.3,0.3,1.0,1.0,0.454
0.3,0.3,1.1,1.1,0.414
0.3,0.3,1.2,1.2,0.38
0.3,0.3,1.3,1.3,0.368
0.3,0.3,1.4,1.4,0.316
0.3,0.3,1.5,1.5,0.32
0.3,0.3,1.6,1.6,0.288
0.3,0.3,1.7,1.7,0.254
0.3,0.3,1.8,1.8,0.236
0.3,0.3,1.9,1.9,0.252
0.3,0.3,2.0,2.0,0.24
0.3,0.3,2.1,2.1,0.212
0.3,0.3,2.2,2.2,0.22
0.3,0.3,2.3,2.3,0.222
0.3,0.3,2.4,2.4,0.226
0.3,0.3,2.5,2.5,0.234
0.3,0.3,2.6,2.6,0.238
0.3,0.3,2.7,2.7,0.216
0.3,0.3,2.8,2.8,0.198
0.3,0.3,2.9,2.9,0.23
0.3,0.3,3.0,3.0,0.23
0.3,0.3,3.1,3.1,0.194
0.3,0.3,3.2,3.2,0.188
0.3,0.3,3.3,3.3,0.2
0.3,0.3,3.4,3.4,0.182
0.3,0.3,3.5,3.5,0.196
0.3,0.3,3.6,3.6,0.18
0.3,0.3,3.7,3.7,0.176
0.3,0.3,3.8,3.8,0.206
0.3,0.3,3.9,3.9,0.166
0.3,0.3,4.0,4.0,0.176
0.3,0.3,4.1,4.1,0.176
0.3,0.3,4.2,4.2,0.18
0.3,0.3,4.3,4.3,0.196
0.3,0.3,4.4,4.4,0.202
0.3,0.3,4.5,4.5,0.172
0.3,0.3,4.6,4.6,0.184
0.3,0.3,4.7,4.7,0.148
0.3,0.3,4.8,4.8,0.156
0.3,0.3,4.9,4.9,0.202
0.3,0.3,5.0,5.0,0.16
0.3,0.3,5.1,5.1,0.178
0.3,0.3,5.2,5.2,0.152
0.3,0.3,5.3,5.3,0.166
0.3,0.3,5.4,5.4,0.174
0.3,0.3,5.5,5.5,0.178
0.3,0.3,5.6,5.6,0.174
0.3,0.3,5.7,5.7,0.162
0.3,0.3,5.8,5.8,0.186
0.3,0.3,5.9,5.9,0.2
0.3,0.3,6.0,6.0,0.192
0.3,0.3,6.1,6.1,0.18
0.3,0.3,6.2,6.2,0.16
0.3,0.3,6.3,6.3,0.17
0.3,0.3,6.4,6.4,0.198
0.3,0.3,6.5,6.5,0.152
0.3,0.3,6.6,6.6,0.156
0.3,0.3,6.7,6.7,0.156
0.3,0.3,6.8,6.8,0.174
0.3,0.3,6.9,6.9,0.154
0.3,0.3,7.0,7.0,0.166
0.3,0.3,7.1,7.1,0.168
0.3,0.3,7.2,7.2,0.156
0.3,0.3,7.3,7.3,0.19
0.3,0.3,7.4,7.4,0.17
0.3,0.3,7.5,7.5,0.168
0.3,0.3,7.6,7.6,0.154
0.3,0.3,7.7,7.7,0.144
0.3,0.3,7.8,7.8,0.142
0.3,0.3,7.9,7.9,0.154
0.3,0.3,8.0,8.0,0.172
0.3,0.3,8.1,8.1,0.166
0.3,0.3,8.2,8.2,0.146
0.3,0.3,8.3,8.3,0.16
0.3,0.3,8.4,8.4,0.174
0.3,0.3,8.5,8.5,0.178
0.3,0.3,8.6,8.6,0.158
0.3,0.3,8.7,8.7,0.182
0.3,0.3,8.8,8.8,0.164
0.3,0.3,8.9,8.9,0.15
0.3,0.3,9.0,9.0,0.138
0.3,0.3,9.1,9.1,0.158
0.3,0.3,9.2,9.2,0.16
0.3,0.3,9.3,9.3,0.148
0.3,0.3,9.4,9.4,0.18
0.3,0.3,9.5,9.5,0.144
0.3,0.3,9.6,9.6,0.134
0.3,0.3,9.7,9.7,0.144
0.3,0.3,9.8,9.8,0.216
0.3,0.3,9.9,9.9,0.15
0.3,0.3,10.0,10.0,0.166
0.3,0.3,10.1,10.1,0.152
0.3,0.3,10.2,10.2,0.156
0.3,0.3,10.3,10.3,0.164
0.3,0.3,10.4,10.4,0.162
0.3,0.3,10.5,10.5,0.154
0.3,0.3,10.6,10.6,0.184
0.3,0.3,10.7,10.7,0.168
0.3,0.3,10.8,10.8,0.14
0.3,0.3,10.9,10.9,0.152
0.3,0.3,11.0,11.0,0.154
0.3,0.3,11.1,11.1,0.166
0.3,0.3,11.2,11.2,0.152
0.3,0.3,11.3,11.3,0.156
0.3,0.3,11.4,11.4,0.15
0.3,0.3,11.5,11.5,0.146
0.3,0.3,11.6,11.6,0.146
0.3,0.3,11.7,11.7,0.162
0.3,0.3,11.8,11.8,0.2
0.3,0.3,11.9,11.9,0.154
0.3,0.3,12.0,12.0,0.158
0.3,0.3,12.1,12.1,0.144
0.3,0.3,12.2,12.2,0.142
0.3,0.3,12.3,12.3,0.156
0.3,0.3,12.4,12.4,0.16
0.3,0.3,12.5,12.5,0.176
0.3,0.3,12.6,12.6,0.154
0.3,0.3,12.7,12.7,0.166
0.3,0.3,12.8,12.8,0.188
0.3,0.3,12.9,12.9,0.158
0.3,0.3,13.0,13.0,0.16
0.3,0.3,13.1,13.1,0.16
0.3,0.3,13.2,13.2,0.166
0.3,0.3,13.3,13.3,0.156
0.3,0.3,13.4,13.4,0.128
0.3,0.3,13.5,13.5,0.15
0.3,0.3,13.6,13.6,0.152
0.3,0.3,13.7,13.7,0.14
0.3,0.3,13.8,13.8,0.136
0.3,0.3,13.9,13.9,0.134
0.3,0.3,14.0,14.0,0.15
0.3,0.3,14.1,14.1,0.144
0.3,0.3,14.2,14.2,0.142
0.3,0.3,14.3,14.3,0.156
0.3,0.3,14.4,14.4,0.18
0.3,0.3,14.5,14.5,0.146
0.3,0.3,14.6,14.6,0.15
0.3,0.3,14.7,14.7,0.158
0.3,0.3,14.8,14.8,0.146
0.3,0.3,14.9,14.9,0.168
0.3,0.3,15.0,15.0,0.186
0.4,0.4,0.0,0.0,0.062
0.4,0.4,0.1,0.1,0.802
0.4,0.4,0.2,0.2,0.896
0.4,0.4,0.3,0.3,0.89
0.4,0.4,0.4,0.4,0.92
0.4,0.4,0.5,0.5,0.91
0.4,0.4,0.6,0.6,0.9
0.4,0.4,0.7,0.7,0.836
0.4,0.4,0.8,0.8,0.78
0.4,0.4,0.9,0.9,0.7
0.4,0.4,1.0,1.0,0.68
0.4,0.4,1.1,1.1,0.554
0.4,0.4,1.2,1.2,0.534
0.4,0.4,1.3,1.3,0.488
0.4,0.4,1.4,1.4,0.436
0.4,0.4,1.5,1.5,0.42
0.4,0.4,1.6,1.6,0.354
0.4,0.4,1.7,1.7,0.364
0.4,0.4,1.8,1.8,0.35
0.4,0.4,1.9,1.9,0.29
0.4,0.4,2.0,2.0,0.348
0.4,0.4,2.1,2.1,0.286
0.4,0.4,2.2,2.2,0.308
0.4,0.4,2.3,2.3,0.302
0.4,0.4,2.4,2.4,0.274
0.4,0.4,2.5,2.5,0.208
0.4,0.4,2.6,2.6,0.23
0.4,0.4,2.7,2.7,0.234
0.4,0.4,2.8,2.8,0.26
0.4,0.4,2.9,2.9,0.282
0.4,0.4,3.0,3.0,0.24
0.4,0.4,3.1,3.1,0.236
0.4,0.4,3.2,3.2,0.216
0.4,0.4,3.3,3.3,0.22
0.4,0.4,3.4,3.4,0.23
0.4,0.4,3.5,3.5,0.214
0.4,0.4,3.6,3.6,0.212
0.4,0.4,3.7,3.7,0.214
0.4,0.4,3.8,3.8,0.214
0.4,0.4,3.9,3.9,0.21
0.4,0.4,4.0,4.0,0.188
0.4,0.4,4.1,4.1,0.212
0.4,0.4,4.2,4.2,0.202
0.4,0.4,4.3,4.3,0.164
0.4,0.4,4.4,4.4,0.164
0.4,0.4,4.5,4.5,0.194
0.4,0.4,4.6,4.6,0.202
0.4,0.4,4.7,4.7,0.19
0.4,0.4,4.8,4.8,0.206
0.4,0.4,4.9,4.9,0.18
0.4,0.4,5.0,5.0,0.194
0.4,0.4,5.1,5.1,0.196
0.4,0.4,5.2,5.2,0.21
0.4,0.4,5.3,5.3,0.17
0.4,0.4,5.4,5.4,0.182
0.4,0.4,5.5,5.5,0.18
0.4,0.4,5.6,5.6,0.19
0.4,0.4,5.7,5.7,0.186
0.4,0.4,5.8,5.8,0.174
0.4,0.4,5.9,5.9,0.178
0.4,0.4,6.0,6.0,0.188
0.4,0.4,6.1,6.1,0.172
0.4,0.4,6.2,6.2,0.182
0.4,0.4,6.3,6.3,0.216
0.4,0.4,6.4,6.4,0.204
0.4,0.4,6.5,6.5,0.21
0.4,0.4,6.6,6.6,0.172
0.4,0.4,6.7,6.7,0.13
0.4,0.4,6.8,6.8,0.178
0.4,0.4,6.9,6.9,0.184
0.4,0.4,7.0,7.0,0.182
0.4,0.4,7.1,7.1,0.19
0.4,0.4,7.2,7.2,0.168
0.4,0.4,7.3,7.3,0.15
0.4,0.4,7.4,7.4,0.152
0.4,0.4,7.5,7.5,0.164
0.4,0.4,7.6,7.6,0.174
0.4,0.4,7.7,7.7,0.168
0.4,0.4,7.8,7.8,0.18
0.4,0.4,7.9,7.9,0.174
0.4,0.4,8.0,8.0,0.17
0.4,0.4,8.1,8.1,0.178
0.4,0.4,8.2,8.2,0.166
0.4,0.4,8.3,8.3,0.168
0.4,0.4,8.4,8.4,0.14
0.4,0.4,8.5,8.5,0.152
0.4,0.4,8.6,8.6,0.166
0.4,0.4,8.7,8.7,0.186
0.4,0.4,8.8,8.8,0.192
0.4,0.4,8.9,8.9,0.16
